"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"233307_x_at",-1.04804097560976,5.97531,-11.0245560045659,2.57350245091363e-15,7.00166108525891e-14,24.4891070169346
"205824_at",-3.13128780487805,4.35289,-11.0240583597087,2.57781944085835e-15,7.00297804601713e-14,24.4874305509011
"221517_s_at",2.91758851441242,8.99963269230769,11.0239598335204,2.57867500773904e-15,7.00297804601713e-14,24.4870986322036
"201577_at",2.27192385809313,10.3588773076923,11.0221337729973,2.59458394808755e-15,7.03978258685008e-14,24.48094671203
"208863_s_at",1.41523645232816,9.34472769230769,11.0213031220679,2.6018535162541e-15,7.05310073421587e-14,24.4781481466591
"226963_at",1.80500753880266,9.65670538461539,11.0199517357601,2.61372440987507e-15,7.07885669049844e-14,24.4735949755649
"208793_x_at",3.14600637250554,4.66191011538462,11.0170522325616,2.6393794422804e-15,7.14186431877196e-14,24.4638250278052
"217140_s_at",3.40822075388026,8.61549461538462,11.0165593369068,2.64376587226378e-15,7.14725953865484e-14,24.4621640993628
"207079_s_at",2.51808186252771,7.63905615384615,11.01460810916,2.66120290821437e-15,7.18789461818155e-14,24.4555886785926
"202915_s_at",3.14689048780488,8.97907211538462,11.0104639700284,2.698623485707e-15,7.2823829619264e-14,24.4416218142198
"216125_s_at",2.66798525498892,6.89253557692308,11.0073193463529,2.72737331621777e-15,7.35332338225393e-14,24.4310221564116
"210156_s_at",2.87146980044346,9.43973076923077,11.0049900936844,2.74886805268809e-15,7.40459290693881e-14,24.4231700939874
"209772_s_at",4.96371006651885,10.4811653846154,11.0015606589178,2.78082758542598e-15,7.48393355490362e-14,24.4116080148146
"225119_at",3.69831239467849,5.10279980769231,10.9994050928555,2.80110770961766e-15,7.53172732757951e-14,24.404339936921
"201090_x_at",1.2623822616408,13.0035307692308,10.9973507181357,2.82057495389977e-15,7.57725140268416e-14,24.3974125141713
"235236_at",-3.05061869179601,2.86249903846154,-10.9939286093341,2.85330702830329e-15,7.65829657291144e-14,24.3858718768973
"200713_s_at",1.50966984478935,10.2710611538462,10.9935100268749,2.85733699202723e-15,7.6622287219775e-14,24.3844601593341
"212371_at",2.95860356984479,9.34350057692308,10.9927458392395,2.86470916845684e-15,7.67510825016245e-14,24.3818827921934
"216289_at",-1.5115911308204,4.00895307692308,-10.9923679493595,2.86836180359323e-15,7.67800825795165e-14,24.3806082603115
"228638_at",3.59751592017738,8.26880384615385,10.988855668745,2.9025371256587e-15,7.76253281600736e-14,24.3687613295806
"201014_s_at",3.69889607538803,9.38960365384615,10.9874233798613,2.91659153061093e-15,7.79314300482471e-14,24.3639297747473
"1563498_s_at",-1.52474381374723,3.80312269230769,-10.9868277793876,2.92245612415141e-15,7.80183483438563e-14,24.361920554325
"200828_s_at",3.52871,10.3113121153846,10.9832715986899,2.95772108193963e-15,7.88892873935559e-14,24.349923084978
"224642_at",3.91307733924612,7.20133461538462,10.9828783753246,2.96164681374592e-15,7.89235283381193e-14,24.348596372555
"208867_s_at",3.43247288248337,7.64657557692308,10.9764233054825,3.02684905642142e-15,8.05891816956122e-14,24.3268145963842
"229951_x_at",-1.81461077605322,3.50677192307692,-10.9740089058552,3.05160800818704e-15,8.11760338633762e-14,24.3186661927615
"209172_s_at",3.19639574279379,6.00913692307692,10.973618183791,3.05563395138667e-15,8.11827183866207e-14,24.3173474691796
"228335_at",-5.34592168514412,4.94907,-10.9732510998756,3.05942122253738e-15,8.11827183866207e-14,24.3161085092589
"218594_at",3.19347946784923,8.91784846153846,10.9731938719082,3.06001208125514e-15,8.11827183866207e-14,24.3159153552975
"212322_at",2.80527858093127,8.22766153846154,10.9718418089604,3.07400526640928e-15,8.14815965602879e-14,24.3113517981755
"213594_x_at",3.2428389578714,8.98187288461538,10.964342802606,3.15279908264118e-15,8.34960700316844e-14,24.2860366118518
"201435_s_at",3.0674689578714,8.27869038461538,10.9634948911642,3.16183582101128e-15,8.36612236324801e-14,24.2831737877194
"239185_at",-2.31326694013304,3.63513980769231,-10.9623357932196,3.1742314538594e-15,8.39148816116301e-14,24.2792601523663
"203079_s_at",2.89936463414634,8.0820675,10.961673889373,3.18133201570633e-15,8.40282328074229e-14,24.2770251927105
"1556794_at",-3.26355824833703,3.51432711538462,-10.9544171985164,3.26023911005275e-15,8.60363276807472e-14,24.2525189516907
"1555543_a_at",2.88571037694013,6.51299346153846,10.9536730300416,3.26844201916092e-15,8.61766711724573e-14,24.2500054841724
"205133_s_at",2.35161161862527,11.2551607692308,10.9525006985245,3.28140688111311e-15,8.64422114281234e-14,24.2460457342502
"232964_at",-2.26578179600887,6.95675365384615,-10.9509672086919,3.29844432348281e-15,8.68144733703982e-14,24.2408658526791
"203405_at",3.16969696230599,8.85705596153846,10.948056452082,3.33102990230101e-15,8.75949439009138e-14,24.231032982366
"214553_s_at",2.55656376940133,6.74382038461538,10.944766016344,3.36825802641364e-15,8.84960176104263e-14,24.2199162452014
"231084_at",-1.05062328159645,3.30957576923077,-10.9429617529291,3.38884980026596e-15,8.89587962068058e-14,24.2138199705161
"227282_at",-2.86858288248337,3.34208,-10.9422303271766,3.39723365627241e-15,8.91005803457645e-14,24.2113485021044
"201478_s_at",3.12022578713969,9.62084711538462,10.9412905924564,3.40803600508601e-15,8.93054908595916e-14,24.208173065676
"201221_s_at",-1.64037379157428,9.57614653846154,-10.9402527018481,3.42000702481733e-15,8.95406396602701e-14,24.2046658254936
"211931_s_at",1.35455676274945,12.294125,10.9369568532034,3.45830386784412e-15,9.04640205289906e-14,24.1935276065352
"204648_at",-1.95619290465632,6.01093076923077,-10.9363203864427,3.46574922916125e-15,9.05794634494611e-14,24.1913765314147
"244571_s_at",-2.0443711308204,2.89427653846154,-10.9346065909402,3.48587779613274e-15,9.09563983357836e-14,24.1855841441947
"209960_at",-1.94022738359202,3.89486442307692,-10.9345740576197,3.48626104155834e-15,9.09563983357836e-14,24.1854741826325
"227212_s_at",4.63702711751663,6.42561480769231,10.9329524256273,3.505418084969e-15,9.13764000456185e-14,24.1799929529712
"216702_x_at",-1.43203596452328,5.98568653846154,-10.9311455004839,3.52688945879657e-15,9.18559449020313e-14,24.1738850351843
"222991_s_at",2.17574266075388,8.12228576923077,10.9295147895892,3.5463810261162e-15,9.22831362309835e-14,24.1683724236711
"203744_at",3.2126189135255,8.52270826923077,10.9259372677635,3.58952481910428e-15,9.33245212542229e-14,24.1562774702682
"238611_at",2.79363201773836,5.75886230769231,10.9252234456789,3.59819658366094e-15,9.34686317771334e-14,24.1538639771335
"216051_x_at",-1.39980798226164,7.18170615384615,-10.921780886225,3.64031631078283e-15,9.44805987419769e-14,24.1422235039896
"235022_at",2.81721266075388,6.64020019230769,10.9213226799382,3.64595992563899e-15,9.45449313008799e-14,24.1406740407309
"219158_s_at",2.42488184035477,8.60213788461538,10.9178661583967,3.6888190575952e-15,9.55733666153871e-14,24.128984682582
"1555827_at",3.24779356984479,6.21228576923077,10.9172871727343,3.69604782997139e-15,9.56776748914519e-14,24.1270265083985
"200778_s_at",3.66578088691796,9.75909269230769,10.9162284557708,3.7093032144415e-15,9.58614631802444e-14,24.1234457385069
"224699_s_at",2.79960640798226,9.68729288461538,10.9162075420956,3.70956554200658e-15,9.58614631802444e-14,24.1233750033226
"203207_s_at",4.21381831485587,7.72909730769231,10.9091585108742,3.79906113210565e-15,9.80893286079448e-14,24.0995303618119
"201725_at",2.34013441241686,10.4192796153846,10.9079019193692,3.81524275726896e-15,9.84220612157993e-14,24.0952790640847
"211960_s_at",2.76603700665189,8.67859288461538,10.9065546963979,3.83266888147849e-15,9.87862963730862e-14,24.0907209249629
"204920_at",-1.9981890022173,3.63805846153846,-10.9032759948554,3.87541532200956e-15,9.9801967167579e-14,24.0796269612112
"201488_x_at",1.67616394678492,10.3776780769231,10.9022048649061,3.88948448526823e-15,1.00078010360394e-13,24.0760023487529
"203032_s_at",3.23671922394678,6.88870134615385,10.900878585527,3.90697657203954e-15,1.00441575848999e-13,24.0715141355725
"203417_at",4.06115982261641,8.94607923076923,10.8971764264897,3.95622571804393e-15,1.01536029796976e-13,24.0589846435467
"212398_at",3.66129796008869,7.98726807692308,10.896847243268,3.96063504814571e-15,1.01536029796976e-13,24.0578704821883
"203194_s_at",2.74998472283814,7.44477173076923,10.8967325586575,3.96217238745671e-15,1.01536029796976e-13,24.0574823147793
"200722_s_at",2.84550082039911,9.3260525,10.8966600750876,3.96314433579733e-15,1.01536029796976e-13,24.0572369823356
"200039_s_at",1.90631277161862,10.8865688461538,10.8961229605435,3.97035413835182e-15,1.01633581126807e-13,24.055419010453
"228674_s_at",3.17472121951219,7.74243557692308,10.8919798336198,4.02641565002628e-15,1.02980406432564e-13,24.0413945670406
"225593_at",2.56510361419069,6.92572826923077,10.8910054426031,4.03971615110844e-15,1.03232198958137e-13,24.0380959547257
"229551_x_at",3.02516031042129,6.85099346153846,10.8884285706516,4.07510505445424e-15,1.04047532727959e-13,24.0293718872672
"204307_at",-1.15188986696231,3.97284096153846,-10.8853981195269,4.11712429930162e-15,1.05030618439827e-13,24.0191111649992
"208627_s_at",2.99230232815965,11.8398471153846,10.8799317193319,4.19403036905201e-15,1.0682707504018e-13,24.00059975786
"209545_s_at",2.92275423503326,8.65426384615385,10.8798848378152,4.19469618123827e-15,1.0682707504018e-13,24.0004409824088
"209744_x_at",2.80373598669623,6.18338980769231,10.873513542675,4.28618263280376e-15,1.09063998117331e-13,23.9788605436727
"234339_s_at",-2.22037232815964,10.04984,-10.8692731299563,4.3481867639358e-15,1.10547560169408e-13,23.9644949128055
"200634_at",1.33597915742794,12.14185,10.868336149037,4.3620093327844e-15,1.10804680950908e-13,23.9613203180079
"1553105_s_at",5.03234487804878,8.35975038461538,10.866704051948,4.38619257484008e-15,1.11324325223617e-13,23.955790334035
"212216_at",2.82967425720621,6.7179275,10.865905469589,4.39807472740525e-15,1.11531142896245e-13,23.9530844023615
"218295_s_at",2.78219274944568,7.03350288461538,10.8652993665605,4.40711468278409e-15,1.11665595350983e-13,23.9510306187659
"214188_at",-2.38926616407982,4.00417461538462,-10.8640157254632,4.42632209749816e-15,1.12057220354714e-13,23.9466808438132
"219990_at",3.57693290465632,7.30584038461538,10.8620985571015,4.45516680782704e-15,1.12691954318558e-13,23.9401839054859
"213195_at",-2.15621383592018,5.13562923076923,-10.8617995612919,4.45968243761115e-15,1.127107389668e-13,23.9391706216421
"212741_at",-5.16015288248337,6.20753519230769,-10.8609969923844,4.47182624548376e-15,1.12867275304549e-13,23.9364506958371
"235542_at",2.47622966740577,8.83613730769231,10.860701130722,4.47631140637509e-15,1.12867275304549e-13,23.9354479933206
"216246_at",-1.43241252771619,7.52383326923077,-10.8606418320501,4.47721090067587e-15,1.12867275304549e-13,23.9352470233419
"203151_at",-2.60736607538803,4.37236576923077,-10.8584922667619,4.50994104014146e-15,1.13596516603833e-13,23.9279616078828
"222423_at",-1.96954019955654,8.98352057692308,-10.8568212765308,4.53555120108049e-15,1.14145342063924e-13,23.9222978093954
"231411_at",-2.19717616407982,6.36021019230769,-10.8558802384974,4.55003851910591e-15,1.14413552761996e-13,23.919108022263
"220859_at",-1.77624671840355,4.84881596153846,-10.854444342064,4.57223439206316e-15,1.14874985697311e-13,23.9142406291375
"213617_s_at",3.16721527716187,7.97456288461539,10.8535163686498,4.58663705474119e-15,1.15140007341415e-13,23.9110948551387
"202816_s_at",2.05598259423503,8.78350865384615,10.8491795191727,4.65455773580989e-15,1.16746938070402e-13,23.896391788691
"236462_at",4.08387627494457,6.78112846153846,10.8435738555542,4.7438584204983e-15,1.18831605681609e-13,23.8773836712383
"202763_at",1.77867130820399,8.40783846153846,10.8434639372512,4.74562667218424e-15,1.18831605681609e-13,23.8770109130448
"51228_at",2.66393667405765,7.83518615384615,10.8420747546503,4.76803190120569e-15,1.19292644040802e-13,23.872299747692
"224752_at",2.30775691796009,9.84392211538461,10.8412395285005,4.78155416008475e-15,1.194315483732e-13,23.8694671125085
"206928_at",3.34209297117517,7.88095903846154,10.8412379501946,4.78157974941743e-15,1.194315483732e-13,23.8694617596674
"227916_x_at",2.5032433924612,9.0494775,10.8355541497387,4.87463585370831e-15,1.21654132713307e-13,23.8501831003799
"226949_at",1.72294383592018,6.91168403846154,10.8336305954306,4.90654144364961e-15,1.22348174078585e-13,23.8436577709831
"217851_s_at",3.18464361419069,8.81722173076923,10.830423025547,4.96021490134602e-15,1.23583402625446e-13,23.8327756247991
"200894_s_at",3.79716332594235,7.86169269230769,10.8248404352433,5.05504976972807e-15,1.25841251475905e-13,23.8138328569403
"206378_at",-8.10777709312639,3.94382232692308,-10.8244050908991,5.06252181553164e-15,1.25898937854766e-13,23.8123554913482
"215984_s_at",2.35700971175166,6.01558423076923,10.8242145326352,5.065795979695e-15,1.25898937854766e-13,23.8117088137914
"216804_s_at",4.29972627494457,7.98175788461538,10.823677667143,5.07503189388162e-15,1.26023630728118e-13,23.8098868857563
"225837_at",2.84930279379158,8.00237384615385,10.8234310361696,5.07928048964086e-15,1.26024373809835e-13,23.8090498972121
"201222_s_at",2.0281845676275,11.2017146153846,10.8226838214531,5.0921743634091e-15,1.26150433201924e-13,23.8065140380027
"235509_at",3.21686274944568,8.11656346153846,10.8226472107436,5.09280696419912e-15,1.26150433201924e-13,23.8063897886782
"225083_at",1.64234793791575,11.53259,10.8218023516637,5.10742747162251e-15,1.26355968384586e-13,23.8035224624589
"228653_at",-3.71865798226164,3.82454211538462,-10.8216790866413,5.10956414851472e-15,1.26355968384586e-13,23.8031041119427
"217857_s_at",2.73852545454545,7.28949653846154,10.8197755759374,5.14267455403714e-15,1.27069575643301e-13,23.7966435287164
"209257_s_at",4.61266458980045,6.13293134615385,10.8184772605032,5.16538227733737e-15,1.27525177496611e-13,23.7922367441608
"216202_s_at",3.24496855875831,5.84172653846154,10.8177083946873,5.17887760176286e-15,1.27752775059836e-13,23.7896269370134
"208800_at",3.26778024390244,8.43373903846154,10.8173613021834,5.18498152551761e-15,1.27797816098835e-13,23.7884487563846
"235570_at",-4.87264115299335,6.08929076923077,-10.8169604661576,5.19203962384684e-15,1.278662816844e-13,23.7870881287884
"201548_s_at",2.94057312638581,8.63811153846154,10.8121622562097,5.27728635758398e-15,1.29858628797452e-13,23.7707991946572
"1554249_a_at",1.98764317073171,5.92444019230769,10.8115097798831,5.28898724613032e-15,1.30039437040042e-13,23.7685839533525
"232235_at",-2.71473170731707,3.92763846153846,-10.8100017190683,5.31613181309444e-15,1.30599346753758e-13,23.7634636920859
"243864_at",-3.19998603104213,4.227555,-10.8092185217515,5.33028459874365e-15,1.30839434526104e-13,23.7608044218806
"202633_at",2.48028946784923,8.65982557692308,10.8058117102294,5.39229192834479e-15,1.32252821654716e-13,23.7492360480921
"229487_at",-3.60305024390244,4.16513346153846,-10.8041114364618,5.42351080733014e-15,1.32909383385868e-13,23.7434619629202
"212813_at",-3.20065764966741,7.82874,-10.8013163694317,5.47522879244821e-15,1.34066811243283e-13,23.7339692167645
"212680_x_at",1.92232048780488,9.57582576923077,10.8010304743061,5.48054681891038e-15,1.34087121311474e-13,23.7329981913743
"236153_at",-2.04933727272727,8.04716365384615,-10.798394114084,5.52983330438436e-15,1.35182250656198e-13,23.7240434813072
"221163_s_at",-3.02176740576497,2.89474807692308,-10.796243454262,5.57037129315268e-15,1.35986153713278e-13,23.7167378781543
"207654_x_at",2.04140809312638,8.06132903846154,10.7961667595117,5.57182245322037e-15,1.35986153713278e-13,23.7164773423147
"219212_at",2.74010960088692,9.30741557692308,10.7937506437394,5.61773451721033e-15,1.3699476182255e-13,23.7082693084937
"214992_s_at",2.52271376940133,6.10147096153846,10.7915504474313,5.65987616392652e-15,1.37909853707159e-13,23.7007941734135
"214766_s_at",1.88085124168515,8.8437925,10.7849227386529,5.78876146820879e-15,1.40935347465201e-13,23.6782730391898
"218447_at",2.169017827051,9.02692076923077,10.7831558779904,5.82361869680594e-15,1.41668535284759e-13,23.6722682890068
"200842_s_at",2.04352725055433,10.9284617307692,10.7811379704467,5.8636882418098e-15,1.42527224448807e-13,23.6654098771532
"201392_s_at",3.26850758314856,7.57406615384615,10.7798499078912,5.88941085414808e-15,1.43036073533305e-13,23.6610317824568
"210009_s_at",2.1185188248337,6.50631788461538,10.7763616220517,5.95964604255257e-15,1.4462429425603e-13,23.6491741586544
"203276_at",3.26095698447894,6.50834461538462,10.7753943177203,5.97927181406336e-15,1.44982781575905e-13,23.645885766361
"244530_at",-1.52078966740577,3.65179038461538,-10.7742713135718,6.00213855372211e-15,1.45419209258184e-13,23.6420679220594
"222537_s_at",3.62690760532151,7.57908442307692,10.7674522683006,6.14289908566796e-15,1.48708933862366e-13,23.618882095819
"218059_at",2.64585687361419,11.0945336538462,10.7617434174385,6.26330570258729e-15,1.51500996966308e-13,23.5994667253171
"220828_s_at",-1.72959086474501,3.49423230769231,-10.7614523814175,6.26950751672261e-15,1.51528315572051e-13,23.5984768268991
"208775_at",1.5080423059867,12.1755715384615,10.7608750430423,6.28182864663642e-15,1.51703368763921e-13,23.5965130999603
"219114_at",-1.95917600886918,4.36139961538462,-10.7587794665962,6.32675687717937e-15,1.52664950074297e-13,23.5893849788943
"219544_at",2.90881066518847,6.85558442307692,10.7572109778399,6.36059696426238e-15,1.5335763770251e-13,23.5840493993958
"208721_s_at",3.5413034368071,5.96877519230769,10.752926120128,6.45397804655124e-15,1.55483617890827e-13,23.5694719243435
"230422_at",4.54679228381375,8.01912538461538,10.7496097736698,6.52720232267949e-15,1.57120962921357e-13,23.5581878706905
"215140_at",-1.04863966740576,3.2940225,-10.748121741344,6.56033011573727e-15,1.57791257284557e-13,23.553124320616
"225681_at",4.02222352549889,11.6385167307692,10.7429152785905,6.67758386693105e-15,1.60482271003082e-13,23.5354053806764
"214041_x_at",-2.13460957871397,9.72567153846154,-10.7390237003086,6.76660665035244e-15,1.62491029313487e-13,23.5221591690918
"213011_s_at",2.22797274944567,12.4595517307692,10.7372517623193,6.80753753374794e-15,1.63342625498516e-13,23.5161272073175
"202808_at",-1.97414146341464,8.83294538461539,-10.7332786915938,6.90022536306408e-15,1.65313530148565e-13,23.5026008417601
"215019_x_at",-3.1154155210643,3.99691923076923,-10.7332565458692,6.90074555937671e-15,1.65313530148565e-13,23.5025254409796
"208684_at",2.31936995565411,10.9571567307692,10.7328536842064,6.9102155780685e-15,1.65407748368301e-13,23.5011537850145
"203746_s_at",2.3847455210643,7.60697557692308,10.7324198312466,6.92042879391788e-15,1.65519591161496e-13,23.4996765882881
"1554678_s_at",2.68772860310421,9.64331153846154,10.7316575327296,6.93841082210392e-15,1.65684369695212e-13,23.4970810337315
"218576_s_at",1.64116720620842,8.72313903846154,10.7262741096943,7.0667530634237e-15,1.68614308517297e-13,23.4787489664132
"242523_at",-1.8038856097561,3.29812557692308,-10.7232435734947,7.14005459078015e-15,1.70227335028233e-13,23.4684275834516
"217916_s_at",1.90547152993348,9.76248192307692,10.7219005700154,7.17278393163406e-15,1.70871271443145e-13,23.4638532314869
"217835_x_at",1.92544427937916,11.5533505769231,10.7201908247139,7.21467034026635e-15,1.71732149063567e-13,23.458029416075
"208828_at",3.42327946784923,8.25064692307692,10.7133537845747,7.38465394819686e-15,1.75589613862362e-13,23.4347372027788
"223649_s_at",3.47907829268292,7.83960942307692,10.7132016220749,7.38848273106111e-15,1.75589613862362e-13,23.4342187555245
"204570_at",-4.42785627494457,7.00826653846154,-10.7090271993619,7.49430758078852e-15,1.7796299710723e-13,23.4199945840704
"237064_x_at",3.53602784922395,7.65354923076923,10.7060692257279,7.57022056137264e-15,1.79493747187824e-13,23.4099141266474
"219633_at",2.71246824833703,6.26375961538462,10.7060472652894,7.57078704705445e-15,1.79493747187824e-13,23.4098392838377
"202390_s_at",-1.89248243902439,5.21963038461538,-10.7043314510086,7.61518042807951e-15,1.80403080831102e-13,23.4039914793863
"204271_s_at",-4.24315057649667,5.43557442307692,-10.7029829459507,7.65025494047757e-15,1.81090384973761e-13,23.3993952793196
"213404_s_at",2.06395223946785,11.0786142307692,10.7001477360377,7.72453191767086e-15,1.82663838224283e-13,23.3897311212471
"211048_s_at",2.09351860310421,8.50309980769231,10.6999797498357,7.72895562934738e-15,1.82663838224283e-13,23.3891584891141
"224492_s_at",2.68043436807095,7.04936576923077,10.6967086558002,7.81560802993162e-15,1.84565738085492e-13,23.3780072839918
"244165_at",3.13883913525499,8.56137211538462,10.6952739291591,7.85392353383565e-15,1.85324058235602e-13,23.3731158699442
"222958_s_at",3.51506600886918,8.10628980769231,10.6925344948226,7.92761033868019e-15,1.8691515678563e-13,23.3637756196365
"219125_s_at",1.87142833702883,7.91348653846154,10.6918309232783,7.94664789108221e-15,1.8721625587563e-13,23.3613766068146
"232219_x_at",3.23324458980045,6.77736173076923,10.6909959135114,7.96930191879463e-15,1.87602014357882e-13,23.3585293425329
"204186_s_at",2.72901011086475,8.36567769230769,10.6845255685936,8.14707076162416e-15,1.91635783355904e-13,23.3364635136952
"212239_at",-2.74676880266075,8.17909480769231,-10.6821036244416,8.21463830148641e-15,1.92921297154327e-13,23.3282026437
"201768_s_at",2.65124199556541,7.67037961538462,10.6808164983326,8.25077677041845e-15,1.93617796121532e-13,23.3238121690968
"220036_s_at",-1.48848696230598,6.67692346153846,-10.6772312031172,8.35228994562448e-15,1.95846120522481e-13,23.3115814218981
"202480_s_at",3.16028059866963,4.97666788461538,10.6757446499006,8.39474912754195e-15,1.96687326029067e-13,23.3065097895882
"205548_s_at",3.359981308204,9.03493057692308,10.6746286047551,8.42676908385659e-15,1.97282815706934e-13,23.3027020329172
"1569200_at",-1.94381818181818,7.10656230769231,-10.6731813041114,8.46847682192142e-15,1.98104000079294e-13,23.2977638633432
"212626_x_at",1.11244636363637,11.3201748076923,10.6708777724914,8.53528974876242e-15,1.99510728219702e-13,23.2899037208978
"234942_s_at",2.89086281596452,8.16925596153846,10.6681763091671,8.61432351346024e-15,2.01200692977011e-13,23.2806849293888
"1563111_a_at",3.46978210643015,5.70847519230769,10.6646785424777,8.71775358394212e-15,2.03457385010237e-13,23.268747422218
"210371_s_at",2.46807139689579,9.80206846153846,10.6637128176583,8.74653081527924e-15,2.03969644843745e-13,23.2654512441008
"221611_s_at",-1.17894042128603,3.40013173076923,-10.6599738231245,8.85885577384993e-15,2.0642792397209e-13,23.252688371598
"200728_at",2.49043647450111,11.5977451923077,10.6596487770965,8.86868924270046e-15,2.0649598889103e-13,23.2515787629516
"1554482_a_at",2.82139869179601,7.02449980769231,10.654108238259,9.03801128786611e-15,2.1027454143491e-13,23.2326630711936
"232712_at",-1.86506412416852,3.47685230769231,-10.6511115798542,9.13094828846432e-15,2.12271453868712e-13,23.2224307701959
"229067_at",4.01112751662972,8.5218225,10.6505557380543,9.14829279467897e-15,2.12509292889148e-13,23.2205326895616
"225070_at",2.52962290465632,8.11796673076923,10.6485057059734,9.21255038398118e-15,2.13835678026938e-13,23.2135319455464
"217234_s_at",4.21483634146341,7.16960634615385,10.6470812497911,9.25746786946817e-15,2.14711442286198e-13,23.2086672080518
"216574_s_at",2.50233425720621,6.0767525,10.6454399549911,9.30949741480429e-15,2.15750672049999e-13,23.2030616283752
"203100_s_at",2.96228649667406,7.12649442307692,10.6407169930821,9.46087125229577e-15,2.19088842573513e-13,23.1869292872176
"203544_s_at",2.64724379157428,8.51108173076923,10.6381365704701,9.54462356383412e-15,2.20857118297767e-13,23.1781141308045
"217785_s_at",2.9939233037694,5.41039519230769,10.6370840296909,9.57900043926387e-15,2.21481021766354e-13,23.1745182434787
"1557814_a_at",-2.03269099778271,7.28172769230769,-10.6342892065563,9.67089014034995e-15,2.23432715516376e-13,23.1649693933695
"222726_s_at",2.29892833702883,8.35764384615385,10.6325225503258,9.72943416691017e-15,2.24611581814612e-13,23.1589329117266
"201395_at",-1.38243248337029,10.5513778846154,-10.6322927367992,9.73707607823932e-15,2.24614419834165e-13,23.1581476349096
"202558_s_at",2.68948618625277,7.42467096153846,10.6315924943879,9.76039841660996e-15,2.24978689737183e-13,23.1557548550081
"1564547_x_at",-1.14662866962306,3.91698557692308,-10.6309404514905,9.78216616661059e-15,2.25306592054864e-13,23.1535267230496
"203571_s_at",-5.70925771618625,7.13552442307692,-10.6290931445862,9.84410324432674e-15,2.26558471662383e-13,23.1472139088333
"1566880_at",-2.43151057649667,3.56530288461538,-10.619345823646,1.01775371990219e-14,2.34052015971041e-13,23.1138974896276
"200644_at",2.30717390243903,11.2476978846154,10.617718090094,1.02343201210468e-14,2.35176803827716e-13,23.1083327644206
"228905_at",-2.18295399113082,3.82740019230769,-10.6165543085079,1.02751143933058e-14,2.35932738102402e-13,23.104353953371
"221586_s_at",4.28526363636364,6.49295192307692,10.6147884053559,1.03373289878472e-14,2.37178977614408e-13,23.0983162579831
"226500_at",-1.18789490022173,4.82621692307692,-10.6060497232666,1.06508500907477e-14,2.44184838649966e-13,23.0684328014361
"222263_at",2.30944332594235,6.79225269230769,10.6056024233781,1.06671541055117e-14,2.44371084811313e-13,23.0669029329389
"212932_at",2.19000691796009,6.26175076923077,10.6017758452503,1.08076670186751e-14,2.474003347501e-13,23.0538141687412
"213875_x_at",2.86574279379158,7.44699615384615,10.5931817951512,1.11300982481241e-14,2.54586083435077e-13,23.0244118856272
"201708_s_at",2.99630359201774,5.37519923076923,10.5924829110174,1.11567424820144e-14,2.55000281687235e-13,23.0220204457042
"224430_s_at",2.24789942350332,7.16608769230769,10.5870556937742,1.13658550627958e-14,2.59581183708639e-13,23.0034476040965
"204017_at",3.80824880266075,9.19541134615385,10.5867139178258,1.13791555941855e-14,2.59686413342325e-13,23.0022778710598
"200913_at",1.84451345898004,7.73107519230769,10.5848177436386,1.14532331581281e-14,2.61177430635695e-13,22.9957879323588
"222451_s_at",2.74675410199557,7.36268269230769,10.5793917950074,1.16679111531248e-14,2.65869954139816e-13,22.9772144220664
"212623_at",3.18262702882484,8.00754173076923,10.5788094791212,1.16911907731623e-14,2.6619736430387e-13,22.9752208917571
"203968_s_at",3.48124654101996,5.48557173076923,10.5748628976422,1.18502075031468e-14,2.69440286242055e-13,22.9617088849318
"221664_s_at",3.24111368070953,9.26627711538462,10.574827180785,1.18516565501309e-14,2.69440286242055e-13,22.9615865917013
"209096_at",2.38847847006652,10.7761125,10.5744135420186,1.18684510857933e-14,2.69616912004489e-13,22.960170296304
"221520_s_at",3.53928984478936,7.05807846153846,10.5731740966318,1.19189190831248e-14,2.70557651801054e-13,22.9559263232289
"45297_at",-3.77181135254989,6.63652,-10.5683658261484,1.21167640224994e-14,2.74839856981112e-13,22.9394606211428
"207608_x_at",-1.43401133037694,5.31136903846154,-10.567707429103,1.21441120231656e-14,2.75251182449186e-13,22.9372057541546
"1559901_s_at",-1.3930511308204,3.56123730769231,-10.5659002182933,1.22194995431032e-14,2.76749893746113e-13,22.9310161814423
"214590_s_at",1.8582155654102,6.62355423076923,10.5601070756986,1.24643617812136e-14,2.82081726886511e-13,22.9111724199729
"228444_at",-2.62911490022173,4.14552038461538,-10.5587596943315,1.25220194001586e-14,2.83172055670656e-13,22.9065565377957
"237429_at",-1.44790516629712,3.19378519230769,-10.5582151482247,1.2545398200791e-14,2.83486142550854e-13,22.9046909605193
"204900_x_at",3.55892361419069,8.79649711538462,10.5564696127427,1.26206363065203e-14,2.8497072440263e-13,22.8987106366426
"212541_at",2.62382713968958,8.40166769230769,10.5534956511709,1.27498750454711e-14,2.87671463167189e-13,22.8885207980756
"221428_s_at",3.04560640798226,8.97767442307692,10.5505937815952,1.28772697887037e-14,2.90326551243732e-13,22.8785769482822
"229846_s_at",3.02507128603104,6.36818326923077,10.5477615544475,1.30028472957511e-14,2.92936694770718e-13,22.8688707677074
"241342_at",2.42211066518847,8.65936019230769,10.5471542516198,1.30299350532341e-14,2.93325734623409e-13,22.8667893859423
