"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"220235_s_at",3.01622288248337,7.51896846153846,12.0766728560488,7.98103079233468e-17,3.23058716611672e-15,27.963075241146
"209231_s_at",3.54470931263858,6.69226423076923,12.0684079212236,8.19726696179386e-17,3.3136259262472e-15,27.9363412181259
"40569_at",-2.07162620842572,7.31371423076923,-12.0621252985086,8.36559992889841e-17,3.37710225237814e-15,27.9160133021629
"225375_at",2.73747649667406,4.70298038461539,12.0497774493858,8.70670984360185e-17,3.51006131117298e-15,27.8760459160743
"219037_at",2.4388190465632,8.44987865384615,12.0431914667132,8.89437147146968e-17,3.58088354403253e-15,27.8547203714313
"209550_at",-3.94110725055433,6.37916942307692,-12.0374039616298,9.06265901577609e-17,3.6437256093981e-15,27.8359756586769
"244655_at",-3.72491363636364,3.2192625,-12.0345209143907,9.14769063992715e-17,3.67076217536837e-15,27.826636350235
"1556026_at",-2.08029727272727,3.42506288461538,-12.034291886685,9.15448003431004e-17,3.67076217536837e-15,27.8258943943273
"222029_x_at",2.32685341463415,6.82828442307692,12.0258523937075,9.40825362784975e-17,3.76746327915222e-15,27.7985491415491
"213813_x_at",-2.4238477827051,7.62818288461538,-12.0206063013163,9.56957997954195e-17,3.82693524402753e-15,27.7815463316323
"228263_at",-1.3221232594235,5.94534211538462,-12.0192983989913,9.6102344928944e-17,3.83805528083201e-15,27.7773068072803
